address,allocation
0x714b3cebcc5d5aebcc4ea193f1f2ef6cb1fa4e21,0.891642
0xeae800c6c589881f774f8add539fd718f3e28743,161.673556
0x55ff029081be56bb68629ec8a83bef225f3ab4b5,96.401462
0x9e97bef0a1b29ae991846c3de9a1ad5b1a5d7c0d,1.321192
0xe7c3bf0ff7939ca4b723d6297f5dc06051f4ec2c,4.061201
0x62a5c221bc7db2db6a73e43ed22ea097d478e6c9,22.746632
0x5912cadf8fa0f643a048d1763d4659f3f14c5842,2.356017
0x04a7d374ab8c637d71c2611ad7f1573bad7cace8,0.859100
0x0c2c40f59d416d17879508fb977aabf05c7a51f6,1801.175272
0xa092538df8da26581109eda587ea129586d9d796,0.976250
0x5bb1f71095f8a5e6fd09bd34bf1e3f721891cb73,85.760334
0xe51eaf4bf89e9c60045fe3b971a13ad9ec48eb5f,10.973053
0x67928372e025316f5b21f8fea5029027eb7d7415,124.894953
0x4be33b367cd205aeff78c2394b5b09d5405d2082,2.473167
0xa5f8043c3af5398128aa95fe5e9aa359e1b6fcce,68.077187
0x1bb974c8e27c612c63ae20df8107c34d7a4d17c8,392.185774
0xe9c7039004017e187cf1e52a42cf48a1835cbd16,153.251770
0x8180809b8d59fea7062fbb8316a6df17ffcae9cc,307.863782
0x24e61a7781863d1cb6caa6265401e39a850b4552,1.945992
0xd30e32250e6b509c8ca5a5a72dbfbc5860718329,73.947705
0x794d1b195d55457c3aad0248248a3cf8a1d08c84,185.116579
0x1804a857dc6ea1a67704f885dceb76a02f6de688,185.559146
0x373ef2a3795e111004919d6d95e9787b1acb35b3,5.096027
0xbad29a92ca1bedcd6c17b3917bcd38d71fd25370,14.409454
0x32cb32c66ed6ac092d12632a5bc6a78e8efde8e0,273.005139
0xf6ec90961cb684a5e99e79ab36f80d672f284b8a,0.455583
0x0c9f2b49481a478684b2e9f0f158b750dbd4183f,137.345399
0xad1dc2bed093dfbb8e9fc4a1d1ff7d7d19797112,124.693195
0x8cbc8b3070d1bd53499b81562fbbcc0bb08bd83f,77.026148
0xfcbd83a733d381776b76e1b9c8895d41016c2513,70.478762
0x78e71715fdb1511d8c0e101e28d5e2ecee18f6c2,249.295273
0x6b46d77ce1e85aed2c50bf91aac72c7c3356f786,3.859443
0x6dabdffe3b2cfdcf4f2a90d0ee5a2de476f61fc1,2132.729395
0x62a8fa898f6f58a0c59f67b0c2684849de68bf12,0.833067
0x78b05688beb478a03160cd757806d0893407bdc1,1.614067
0x37483a852a0b8c2cd840b946fbf4fc8e3d6d6fb3,0.468600
0x5dddfaf5ad9a84068dbaf804eb44985cbc2deead,20.416648
0xa14eb9db77a9261582d2ee1bc2679b4497e4390e,0.559717
0x153e3ebdc4440c51c431bd8ebc681f064cab1db6,40.091345
0x9a8a74f0b1dd90960ed9c22c9050bbe2d705e12a,2.349509
0xd815b81d46eb128dd5e538bd23ef838869cddc57,18.054122
0x6e1eff1a24d9486359120cca4fb719d12ace1959,155.861613
0x407320b17ed489770a87f7631759b3b461bb1816,24.712149
0x97d84361104152305ca89bd94bcb5a489aa23b87,0.247317
0xe290f548e601406ec679f406766cb603605d9b90,1.444850
0x3d0de3a76cd9f856664dc5a3adfd4056e45da9ed,7.985727
0xcdd1472ebe2e8d4a0a2982b208f71524385098f5,3.735784
0x2aeb8bcea852ff5fcbfae26e42f732485e8ec2d7,6.586435
0x8b223a13b001687512f8646dc5206ec1d7b7463f,30.738867
0xe0a9ab8dfe08bbb2e12ebbbc249673cd530630b4,6.814227
0xb901f551e33da7ff3f3a889c11796426ab44dd2a,8.506394
0xa6bdb7468f369f07048fc706259f8dc09d40816b,10.133478
0xeeca2eee9d6c895267dec9fc1c8e1e62c99e79b6,3.787851
0xb7663db38058a752b45010aa2d1e86684bb691be,72.893355
0x80ab460ea904b677589bd858ee01143237c4abba,1560.444968
0x04749499d2ce73f8b167cabcf1df7762e32ccfec,1.132450
0xbe3c55fcc7e47bf443c78c28262ee1a149b66dc4,13.387646
0x443d3f065eb7ba60e24bde92bba408391a1a6175,3.722768
0x8a5ee8277a6ab6e94f5fc7b5556d7a4ad524649b,0.442567
0xc5028790d73646a63f044debdac696c027d83b2d,435.082211
0x7d8fe54d41257e783caf6de2880817aa4b991786,98.900662
0x420944b441715e34dd672ae0eb4526a7ad7d1eef,24.139415
0x0fb56426708cc97ce2993f2d731c449733812a22,39.824503
0xd0b2a3752e17191d41b8fa33f11314cfc2035fdd,163.671615
0xefdfee4e9b7fc64481898244df6a803b889ec873,86.020667
0x5943664330a9f4c1f25944fe102a2f2e45cfaeba,9.508678
0x2e10f351688e9651b180273e93b39bbd227230e0,130.622288
0x66890fe78c86644d89986fc1b14c5f3a56029ffd,1434.118181
0xf33888447d0c9b505615a76524fba9490ea4fbbe,898.989840
0x1cc78988ca62fd0431f86a80b38fc4db865f0897,1.308175
0x6539148f875e450c2ddfeb82c3c9458e77904721,1302.753942
0x0dfad89ab6bb91897f26b4353c2d051b457b18e2,296.728021
0x8e0181195453bfe30afb3fda513a198cbab663c4,6.143868
0x57b6771cdd64e00584e476b99821d8613fc43030,612.382280
0x53c2587a7001d42d1d6cbc0d21e256e2bc27f66f,33.400776
0xba97dcb8ca66c08b12f341a572dd0eda40ad73ff,9.547728
0x814990b8b39e137e467d302d8798765bcbc16739,21.575131
0xb2af994ddc2111990dadd2a89ab21e5ae1d3b20e,110.993149
0xaa317ea02fa738ab85523888e791277b68a7c434,2.831126
0x65d6bebf0089b57cdbcd9efc48af65fed0ad95f9,143.261476
0x5fc873faa3003b316715ac1501572718c1e85e3f,22.102307
0x274dd17ce89a92ba6dcbad0b0f4426807f284ec2,0.976250
0x86f21bfcf07e6b82af6a01527091e54e373648aa,100.020096
0x634804f9808e9cf347e3f52c528b430df005ec32,0.859100
0xcc551ecd4b0fba16aae88e094817a5abc22e6e79,233.870519
0x8744e7f0fab5b06436307f258497777c41f75f06,20.364581
0x71ca66e64d1a7564e13519e5577bccaf4fa2ad2b,221.289907
0x9b3062e8910bc148264a3c761363d5fb2c7e9a06,54.442224
0x21021a33af8872c357433e3799b8b036eecc2549,2.017584
0xca6776cd74d209c6090aa10db51d8ec4b2bb04eb,1980.974542
0xbaec1570630c499c2bc44810ac466f89d7d0b081,104.107331
0x015e265c80c26d65d65b245b350cbd881daf61d2,16.218771
0x7a3623f6752c25aaf01934d0f35eba187026bf42,12.509020
0x5dc0145cf938703a58ac3ced9ff5977384981099,3.351793
0xe749e93e86862caed188a967896dbfe5cab396d0,11.018612
0xa9afdf445cf90e364bc4c2f21d1ee84e72cce7bd,510.253484
0xb0ef1f2753ec6e860ea49f61c7dac2462c16f03e,1.705184
0x0183f0ac28e287cbbba6ef10dc01dc4c9a62e524,1.366750
0xc806173f17d03fa5175c948a3cd65e3cc2a5e428,141.881708
0xdb632e7b52311a99d1bb438f1edcbf168b5693b0,321.134278
0xd869549882d885f94e18b8fa0c9ebbae76f4de09,1.978534
0x063ebeff8fed3b09af055fce29433be05dceaeaa,21.282256
0x95704a8eaa68fef7c775f25b7f6d43884810124d,0.455583
0x11212242ba29e3544b7fe2bd18ae328914b0ec5e,68.389587
0xdadd0897d8e399fb4b9221994a7a4bfe638105e6,1271.650608
0x3791d4491be85270f5235714365af2ca9072fa61,12.456954
0x72f259cf9c1c37caf7d2bde05b2e0b5c1f749801,6.065768
0x24c4547305fd47286d843656d8468dc9d941e685,2.447134
0xd3ff12b700ac4513576216cce88f99578bb17737,27.211350
0x6cb4119a22f9a86a2d8af0393dedb84de92888d2,2.284426
0x7f0834d214cf3e1ce18dac5b429e38becf2291b3,13.517812
0x65c93103eb55971fb5262a649eb942c16f5545d9,7.770952
0xf290f1582bed3a25e40c8cc3a58c54c3ad3027da,678.500458
0x02af4051ec4dab406804a586430084efd673cf11,34.019068
0xa03616a969119be6d0b79d5f22caa2b3a7c972f3,0.846084
0xd9ea40b7b49fa005e5bf243528772d2ca32c24f8,0.676867
0x3f3ae20f3db871343f91b1da85b8f1da9db732d7,3.839918
0xd67b9c201d9b9003e8d703e280eadc6dc496f72d,19.336264
0xb9ec4e1886adeefa95cb4d13873dc420dfe6b583,12207.593311
0x35f72cfac6c76d40b47ad674d6c448cb539f6ec6,244.466089
0x5e38573a59c8254fc41197917790620ec23f7b34,452.999658
0xf9e9d488adc848fefc5eff30d450fb60922c9e28,11.298470
0x99e763ee6f480c9876714e2eb3aa8d29e860fd2f,6098.010745
0xe65bfb0cade026e2046005fa8bba116236128cda,334.847340
0x942540ca73cd9b8f116ad7f84880089baec3f83b,57.214775
0x1a6f342e7a0cd2a0ffbf044d7bcfbd8e0306b8b8,26.488924
0x3a321db3ebffd3dcd6c565302bb934174e2d1eab,6.885819
0xddccba10c53f50c5e653f9d287859a080c3e3b21,148.155744
0x0450d0e88967a3a224d912666283dfa17f9f2590,191.904773
0x0b3ac4a8672276163182078339053921a5c6a6d0,0.416533
0xf4d876423c050273386a8a9e233ff570155c5821,1.054350
0x9f11fb0d3d4386156256401209a73f735468e4e9,1432.393472
0x8acc68a87538e30e3bc43ecae5b36321abd9840e,47.165906
0xf2f9122a1b3aaeaaa486fff249a97a262d534e24,4.764101
0xfb961089dad18257d397a23b4d2b00111174a2bc,1.757251
0x7b5d76b901e77a3c59633c2de3c0fc47a767c394,7.849052
0x6e4eb24194c6f2487bce229416d9928062398c4e,82.577758
0xe62f3d6b12a6ab80479bc836c9882828dd53d5b9,121.139644
0xb9d361a4497ba209e53041e551cddf60338516d4,27.426125
0xa12d69011892365f46f3c14133d1886addaf252f,40.651062
0xd7731bfff6860450f6a63348a1d6234081f05450,94.318794
0xc82bd088cc48d0dbe59c393bf6c62e4382efa574,13360.362667
0x71de3aa29c5b12914d3c7fd783462648c705e0d6,522.241837
0xa1491a497e995b3dce34006e7ddce4af286a1f94,1.483900
0x6c1c16dea62ed16ce8c60c804adff306222f9a89,74.819822
0xa58740b0bd208efad0a4f74b7be46bd933922c4c,696.938572
0x68c614f225b932c0414ab20b73ff66fee8bd1659,0.924184
0xe316b17079457774fa3250ca32d915880b664de8,36.231902
0xa706f6e6967cd25ed79e596a8debe49e31fa8aee,46.456497
0x5af5165b85b9885969eede525963cf726b83b540,1734.445311
0x9e685db524cc431a30958c02e4b5dd57a125b755,54.722083
0xba29222975cd522750adccb63e99f1a57da29827,14.812971
0xae6f098921567c17d484f5e5fe7bd989debdeec0,1.334209
0x07776e786b274f8392abf2bb4d038a4f73fb34cb,8.018269
0x6ffaa8b83e384f103810f308bd409db902d30052,123.755995
0xbeb4d8d30bb99cfbd14c315812c3b05f0bdf31c0,742.008793
0xe39306340a2bb39854420410835d85a7054905ef,20.794131
0xd607e7e4e5b42d008b9e1417d19fbc5a49d0ddd1,234.664536
0xff3fc4f586316a7a6fc9d05977cc05d570e1935b,66.703928
0xe7dc100100f80e7304c683c836a533a5b895303f,792.949533
0x5fccb8558b43082c2665e57bb44742c68b8031a0,356.038480
0xcd076ab2eb4dab81a1cf2b4d68887edf5525f570,124.471912
0x3a006d8db1e6055e98becb749728fdc79b14babd,5.043960
0x1473dab7d910e252db5a95aef043c7bb229275b0,9.105161
0x94ce8872909f75ebc5ae1922f442704902142730,5.135077
0xddca57140b9dec51ba8b96326f2abd0d4bc31623,407.721170
0x536a72ab6af37268b26ecf6c6f3b08d88ef0babb,16.752455
0x35cf2a27ea38391823ce144e89d553176e67b702,218.491323
0x8829322f298e5ea39bbeb37b6f0a8461ffef6622,188.819822
0xc0155ff4bde43b8a8ee2b37eb51acf85fc10a308,589.648665
0xe1542cbdbda520ea5b78eabec4fe9c07fb1d19ba,9.586778
0x3f035f5e49875e3bcb5aaf675b3a1ac2a32b4225,62.004910
0xed483217a8f65eb17f9aea2bc5e221df4a61dff4,1.666134
0x5a3987a667326cbed1a3a327229d44288a3a77b6,2.004567
0x467736f4a95fb86dd4c3964051b4e5799a5ff14b,3.384334
0xba55bdbf959df826da6c35487eb15fad2164662d,130.368463
0x2ad053e9e8a6d62e16a3a5fde05da239c2f057d2,67.497945
0x26049555aec8256d170af171ac6c0473ebac3051,37.273236
0x2090367a894f16be8f3b4c43fe4bbc83f8604aea,63.963919
0x0ccfa1c3441f3febdcee067bd1cbe3af7bbb614b,51.734757
0xa2764e4ed4882ee52347bec1d9564066a32cc8e3,160.026947
0xd09834c07c0d8cf1eb92b034be8993c65a110834,768.120234
0xd51717d797aa212c5e45439112d634162ff7630e,219.408998
0x381884129733af66dc9090fa9dfc22c30588ff53,70.335579
0x4c4ca18e32c3f95ee645be203ccd3df65ef4d3df,0.494633
0xa6a89eb48bc63ac54ac5b24486c1b15f8dc16ff0,2.024092
0x4eb7716654b9140435ad0206dd44baca075f2a42,21.750856
0xb3ab169905fe5ba4edd18a28c7e5f804dee918a9,1.470884
0xfdb2ad2245c3632f75ce95f2d545e6a5b286bb49,1.483900
0xa27be4084d7548d8019931877dd9bb75cc028696,142.278717
0x73c41a553351f63d3dc4897802641516a63c43a7,0.546700
0x47b9ba596a4693133892387ddeaefb4b72005fe2,258.159626
0x47c6495efb9367c6489a97cab625934bcfecf206,6.456269
0x486edc9b805876ed67d685997c89f83e1b0650aa,46.781914
0x249ce4f424861c2a7975c6591c65c35d95735d82,0.624800
0x9f61b30f5607f71ad9e5288c8d9b648da9076eb4,2714.437891
0x8ada2b69965b1f555afd4a286f6b68d6089e7ef9,3.397351
0x867534b457ae9b9718e040129946b03c1121af87,59.505709
0xf1e67f5bf7e112a05525f564e78837b0760f5f24,8.174469
0xcbb138a71db18ab8d9128576e93b07470f9c2638,12.528545
0x642f3eb9650acd5500995a6cd32cc2979e338fd4,9.345969
0x2b41adc0c46fce90e221808876580d8a0989a7b0,98.432062
0x29e323eae3a4d830ea3f01c4816ef0b18ffa49f6,1.262617
0x37d000df7de09b3ea85c03029db68d1b50ff2847,1.972026
0x569a150996338a5212bc2ddee124b7f98763c7cf,4.972368
0xc1cfd1a29dae2b6cede2b5b877657e7109507aa7,1.835351
0x8ebab0928fc4e8625fc24fd404fdaca603972e81,4.269468
0x18420375bfe559a1d4494f796d6d1bdbbf7070dc,7.985727
0x6ea7f2d6df1ac0da1b80cd32a1d209b85c86dc91,144.901576
0x3166d6428ba674e1a4687a00db46f968749f53eb,3.423384
0xa2aa1d3aee1debaba0d35a9ebcd6e90d83ea6f0a,285.429551
0xe964e7c850a7d4c491fabb00d0585f1141495e6b,4094.152897
0xb8dda31f8894b68ea5afa5d1c8b582d0d0595e3c,127.237954
0x573cd2ed0e42ab76c11f39db3c749cd9dd37745b,18.249372
0x802d5eb9932297775460ba2ba90d339938fff417,3571.566118
0x7e1a43dd8f234868baa806e44ebf1c97d46462b3,18.067139
0xf6f4d7e17ac987f91104d23f6d8b0e46239c3418,1473.773467
0x06bc05b162bc4e280f6305b5da8550b42032622f,0.455583
0xf287fbb4d1689cf001a218a262bd27ae117bb566,17.025805
0x6c77a9aefc9f962373800bde695a4494db4685ae,510.533342
0x0ebbfc8d21809fda013520670b51ba7dfd440fb7,575.434461
0xd2294061e10604dd6b22583f3cbdedbc0b4c112e,597.517243
0xcea110cf871ba2f88262aaba1026c371da930a51,1.392784
0x5376f5373d4df9bddf93ab032c7c2ba0217950bc,3.807376
0xdb5502b50b6069ffb6238889d4973098f7326201,210.512104
0x6f1cce13cf45e430db4f9bad72eff2e1ff7de349,0.833067
0x161a83f70000fa507c7ae707f6da6a444c486d60,0.976250
0xcf8788e105603140553ae10ddea10699a4e55222,0.520667
0x500ec7bc6e1b22bcd0dc7a68649f2f55da794b18,765.614525
0x1e4998ce4eb1f536afb682913bd699d4d2617048,0.859100
0xd82ef39a6aebb4d3b0294ffd4daee9b89c28c655,1180.885364
0xdf8a648e598017b3f43112b07ca9a07b044fbae0,0.481617
0xb90c0e83f27d34fd838682da1fe7ea0c00bfa251,11.910254
0x9a4a5f7d6bd9cb65631629ab90b829a4ec9777a1,1805.002173
0xbff42700f41ff0386da73e137d7c5a0103460f74,234.228477
0xb88a53d98f40144bbeff6b7c77955c1ab86722d6,974.200162
0x8e0490dd2115a8527e1d4a1d977245fd56009114,3.722768
0x6147aea777f72e5343ea1be54c3e8f5be193db6c,4.354076
0xdca8975825ae1489fd2654fb67c51be6fd68794a,50.302923
0x0e2966b2dec7a0f72f4502cd40e09ec6c27b1645,7.087577
0xc46c3e9722628f28dacbd4036b4b9137edb7fc31,0.390500
0x61d5b88551f12521aaa72b4e300f3534b1de9f34,55.795958
0xbf81fb11a7b0d3333a05e767a022669fac656c17,149.867436
0x04ac263a4b7e1a77f03deddb92bc6e3a87559f11,17.500913
0x608407ff289fe2361cb1a79257bb3027d6b61c61,2.050126
0x6e5250bec816672b82a1f5985992255faa3a12f6,422.358416
0x2aba4f5180f49f66cdeec5a3e6563bf916aba3ae,121.367436
0x9de86893337fb6750f847bb36cb7f095ade76dab,1.757251
0x282ecf0ed27e19fefcf0744e526d099e29d3d3d9,222.012332
0xfc48031548dfacf689e56f9f70ed8a07baf706aa,0.468600
0x9bce748115a453e19904e422ff178f21aa5dd8ab,39.277803
0x7954c617287a2089eddd9ababdf6aea8c5a7bf96,83.202558
0xdeaa95321f02134dad34c3007568c3799505c57d,12.294245
0x4bebbc16403627fd16facd2d9be0ba21afad7fd8,578.460837
0xe0442122154d08615dc651d27e2ac121452fcd3c,21.841973
0x221a53073c26219db5159d12c2ded044c4843954,13.934346
0x76283a598518e423be00c9d7b27e564c1691feae,24.803266
0x09e3fc7aa6eb4b810a83948ef4f93564a9ce4ff0,77.000114
0x798ff1e6d7afd28c333ee6ebe03125d30ec6ef10,2.902718
0x7e8e89b11a2f4bc51b10f982bc2e83a340a6c6b7,18.587805
0x06c8fc0de615b68a2232a4d94f41ee74ec0a310d,20.663964
0x607ef921e174f209fec3adb8ad956b0e6ecadf3d,22.121832
0xfdbeeef9d4275c49542bc0378e6a2652c7934861,12.020895
0x05ebeb933bac6d1109fcd54bb58eda6f5139faff,7278.225751
0x32cf8e7884b904e93961e046564bfd90dd7bc7e8,104.823248
0xcec69b83e2ff2d4ae957f8ffc11b3c6af8d12ada,0.956725
0xd161b7f9dc7b73144b8ba3ba43ae803af71163a0,125.825645
0x00d0b178ee1dc3ada6ea4cc448fc5a4f44709b0e,2.290934
0x3e2f18e12fa3de657ce80e603ebd120443d77523,13.563371
0x9f10f0fc3ce545ace374718f985b48ebda4ac2c5,1.210550
0x5d80e20bec64075164e371c2538cb72cb00dcdbf,2.564284
0x089ffaece4c67d00366691b3cfeba7adba60a09d,136.668532
0x2217ac877d9c57dd1202047eb3f5a9baf87b87a3,2.577301
0x98172c93540013c3c97c5e6cbc8001ab61eb9959,7.159169
0x836677dec1e3359f28ad829adede8900544591e1,110.810916
0x988abed07467f932bee7e64273d6a16bb611b4da,22.649007
0x6662304e3198c8d54530fbdf02a869fa84537639,29985.098027
0xa9bb098c16ece41c804ad8f5e1629d8cc9fad908,2279.713638
0x123f1c8d9f49bba27083e3b1510bdb0a2cad4919,454.262275
0xb6ee138c1193b0e488d66218e70c1a07a2b59dbf,441.128455
0x500b53b370c55bf8eac9ff5be73ae68a69378fbc,5.440968
0x6f195a29d708cd13c9b6f43b48bd6e4d74ff0598,14.071021
0xbb7643e6680d8880ebbbd76ef6bf126a8ef09e02,183.964604
0x98a5ef097ebdb39aca3ab4a8bdf5ee7afb9580f6,2.323476
0xbae2133b5fe05f7eac2b677b7adf769f06c59a91,1.692167
0xb0720ffb76edad4728fc7ee26e5e1065cd28a0a6,18.353505
0x340dc5cff35da03dfe3c1952eea7cfdc1939821c,8.083352
0x7e8935b7d1a4377b260ec162dc01305aecd5ef0a,1696.365041
0x16fcd6c04351881b9dc526bbf09be442e1c19e6c,0.468600
0x3c420c38b79dc17ede4aba4efcbb5ef9b3a8d997,14.656771
0x09fadbd76622b9e674166f06fad15e63b5aa76ef,13.745604
0x3fe37c267cb5725a84708edf14eccde5e0e76cbf,0.416533
0x27816bee0b395f37f8f597db63d6f34cc776227a,4.113268
0xdffcea2794188bc73ca0cfa851d7de506cce2682,3.449418
0x20acc22e63883e4628d61605f9f550506e115992,8.193994
0x28a5f5e89f23987e7696599d8d0967d4fec01e07,41.334437
0x54c2a45d4a21355f0c34847ac38ea36a11fa31ea,1573.819597
0x5afdd71ec312eda36663f72032f269bd9c950cb4,533.540307
0xe407caae175cc87a28ef7cacc0fff3cbbfe82c4b,3.410368
0x3f1f15eacc027115b78bc4a3e85e44f6022e3789,0.364467
0x480b1ab82651fa3b1cee01518afe833e96c90886,2.206326
0xc6a707017b8e7a252b2eae13d8018840413f254c,0.416533
0x0a8184214747cb1afe02c365a09e8127ec73afce,156.597054
0xac5b2d7ca08b3cf38ce29b5e0221f055d57bc99b,1.405800
