user_address,balance_wei,balance_readable
0x942540ca73cd9b8f116ad7f84880089baec3f83b,87910000000000000000,87.91
0x1a6f342e7a0cd2a0ffbf044d7bcfbd8e0306b8b8,40700000000000000000,40.7
0xb0b77b7a1bfa48d650cff4dc2af4064ea168e5b9,0,0.0
0x3a321db3ebffd3dcd6c565302bb934174e2d1eab,10580000000000000000,10.58
0xddccba10c53f50c5e653f9d287859a080c3e3b21,227640000000000000000,227.64
0x5a59ff9a7b9fc7745c20b085551e6606e5b226b1,0,0.0
0x0450d0e88967a3a224d912666283dfa17f9f2590,294860000000000000000,294.86
0x0b3ac4a8672276163182078339053921a5c6a6d0,640000000000000000,0.64
0xeb210258ce54bc3813a60450acd256c87205c3b5,0,0.0
0xc040648a7f6c55733a5d2562cca2acdda4ed872e,0,0.0
0x6c50a64d132883f907160aadc409d732741834ff,0,0.0
0x1c0e7abb2d63fc645579b03ad3afab65fa00fa68,0,0.0
0xf4d876423c050273386a8a9e233ff570155c5821,1620000000000000000,1.62
0x9f11fb0d3d4386156256401209a73f735468e4e9,2200860000000000000000,2200.86
0x8acc68a87538e30e3bc43ecae5b36321abd9840e,72470000000000000000,72.47
0xf2f9122a1b3aaeaaa486fff249a97a262d534e24,7320000000000000000,7.32
0xfb961089dad18257d397a23b4d2b00111174a2bc,2700000000000000000,2.7
0xf30623d28bce93bd4ccddc85801fd2fabf958cbe,0,0.0
0x7b5d76b901e77a3c59633c2de3c0fc47a767c394,12060000000000000000,12.06
0x6e4eb24194c6f2487bce229416d9928062398c4e,126880000000000000000,126.88
0xe62f3d6b12a6ab80479bc836c9882828dd53d5b9,186130000000000000000,186.13
0xb9d361a4497ba209e53041e551cddf60338516d4,42140000000000000000,42.14
0xd7773878d0c3c632a2d5942a6412a61d5f52e157,0,0.0
0x36c3a576ed3a0204cae4faf61d285bb974b38c7e,0,0.0
0xa12d69011892365f46f3c14133d1886addaf252f,62460000000000000000,62.46
0xd7731bfff6860450f6a63348a1d6234081f05450,144920000000000000000,144.92
0x8f2cf6a29daeccd027201806f26a76c590177594,0,0.0
0x9c2fce79e2ecaff2edf0491a51587bc99bc1df37,0,0.0
0x76544ececf659919862d4de778a2f11c60836861,0,0.0
0x9675388d337a4ec6477c618b260c6c330b9608db,0,0.0
0x218c96a56ec455f607529d417ba346b2d759a497,0,0.0
0xc82bd088cc48d0dbe59c393bf6c62e4382efa574,20528080000000000000000,20528.08
0x4670c3795caaf8cde5c84ae26933d992f48a3df9,0,0.0
0x71de3aa29c5b12914d3c7fd783462648c705e0d6,802420000000000000000,802.42
0xa1491a497e995b3dce34006e7ddce4af286a1f94,2280000000000000000,2.28
0x8fe8dafeb266ffd6288b3f8ba84cc0d173059d20,0,0.0
0x6c1c16dea62ed16ce8c60c804adff306222f9a89,114960000000000000000,114.96
0xa58740b0bd208efad0a4f74b7be46bd933922c4c,1070840000000000000000,1070.84
0x027b40b52f3093eb7f465b8b07694a8cebb36c40,0,0.0
0x68c614f225b932c0414ab20b73ff66fee8bd1659,1420000000000000000,1.42
0x3a50e070c8690465284551361ca89e5aa3027264,0,0.0
0xe316b17079457774fa3250ca32d915880b664de8,55670000000000000000,55.67
0xa706f6e6967cd25ed79e596a8debe49e31fa8aee,71380000000000000000,71.38
0x5af5165b85b9885969eede525963cf726b83b540,2664960000000000000000,2664.96
0x9e685db524cc431a30958c02e4b5dd57a125b755,84080000000000000000,84.08
0xfd7846f77e41bbdae1bce61b2bb361ee04216cb7,0,0.0
0xba29222975cd522750adccb63e99f1a57da29827,22760000000000000000,22.76
0x28c974c18c6553b445c4b77f35d83f3499acf58f,0,0.0
0xae6f098921567c17d484f5e5fe7bd989debdeec0,2050000000000000000,2.05
0x07776e786b274f8392abf2bb4d038a4f73fb34cb,12320000000000000000,12.32
0x6ffaa8b83e384f103810f308bd409db902d30052,190150000000000000000,190.15
0xbeb4d8d30bb99cfbd14c315812c3b05f0bdf31c0,1140090000000000000000,1140.09
0x9f6f33149fcb1a24de8054b35c90ebfb9ab4b132,0,0.0
0xcff7ffdbdc371771f4a6026cf8adf8ae10412b02,0,0.0
0xe39306340a2bb39854420410835d85a7054905ef,31950000000000000000,31.95
0xd607e7e4e5b42d008b9e1417d19fbc5a49d0ddd1,360560000000000000000,360.56
0xff3fc4f586316a7a6fc9d05977cc05d570e1935b,102490000000000000000,102.49
0xe7dc100100f80e7304c683c836a533a5b895303f,1218360000000000000000,1218.36
0x8842fec5d33633719216b3ce15c53978af653f11,0,0.0
0x5fccb8558b43082c2665e57bb44742c68b8031a0,547050000000000000000,547.05
0xcd076ab2eb4dab81a1cf2b4d68887edf5525f570,191250000000000000000,191.25
0x3a006d8db1e6055e98becb749728fdc79b14babd,7750000000000000000,7.75
0x25fe0d5469b8b3a746176c108993ae8025705c6b,0,0.0
0x1473dab7d910e252db5a95aef043c7bb229275b0,13990000000000000000,13.99
0x94ce8872909f75ebc5ae1922f442704902142730,7890000000000000000,7.89
0x4854549267e8780acee12e290c2c52d094b514eb,0,0.0
0xddca57140b9dec51ba8b96326f2abd0d4bc31623,626460000000000000000,626.46
0xe2886cf64e4c1fbd1b2076e1d3fbda6d6771f588,0,0.0
0xdce595898e49bab2f00600c359363df6bbecba8e,0,0.0
0x536a72ab6af37268b26ecf6c6f3b08d88ef0babb,25740000000000000000,25.74
0xe71c0f4a77682e01f3407663574e0a8070e051f2,0,0.0
0x4b861f62e8f57e58c9a811f687b76ca278fb30a9,0,0.0
0x38a9950c55de02aaa697ed6dc3f6b549892e1654,0,0.0
0xff15a2e8f934914c017877759313e0a718ac93cc,0,0.0
0x35cf2a27ea38391823ce144e89d553176e67b702,335710000000000000000,335.71
0xac01d4341c071e862074e3deac15cb3aa57bba0b,0,0.0
0xf14a9c6ab5a59f46e5b676405ed5ad0a0a6b87d6,0,0.0
0x8829322f298e5ea39bbeb37b6f0a8461ffef6622,290120000000000000000,290.12
0xc0155ff4bde43b8a8ee2b37eb51acf85fc10a308,905990000000000000000,905.99
0xe1542cbdbda520ea5b78eabec4fe9c07fb1d19ba,14730000000000000000,14.73
0x3f035f5e49875e3bcb5aaf675b3a1ac2a32b4225,95270000000000000000,95.27
0xed483217a8f65eb17f9aea2bc5e221df4a61dff4,2560000000000000000,2.56
0x84248ddd52c8d1ded2ebb5712b71764a3e07e768,0,0.0
0xb5de9ef6e763d356f136fcac1c8015246320eba1,0,0.0
0xa71c022a04a80b7798a58d312333218a42be2d05,0,0.0
0x0f35a6dfe3e32f65298ae4cd61d9a1afacd6e3f9,0,0.0
0x09c593374b6c17be4390a63319cb8e215a00f548,0,0.0
0x5a3987a667326cbed1a3a327229d44288a3a77b6,3080000000000000000,3.08
0xe5b0eff4372ba0a999ebcd4a04757c0c5228dee7,0,0.0
0xd657c5eb2b0aa55545da33b0fa1b2a69cfaa8403,0,0.0
0x8f7b79be2af6329f0361192182160eaf49df3982,0,0.0
0x467736f4a95fb86dd4c3964051b4e5799a5ff14b,5200000000000000000,5.2
0xba55bdbf959df826da6c35487eb15fad2164662d,200310000000000000000,200.31
0x2ad053e9e8a6d62e16a3a5fde05da239c2f057d2,103710000000000000000,103.71
0x27eeab3baf59631a5e318ac31c76e6c954316174,0,0.0
0x26049555aec8256d170af171ac6c0473ebac3051,57270000000000000000,57.27
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,0,0.0
0x4d7fbc12a30db45e3f4301eb381eecba595a3cae,0,0.0
0x2090367a894f16be8f3b4c43fe4bbc83f8604aea,98280000000000000000,98.28
0x0ccfa1c3441f3febdcee067bd1cbe3af7bbb614b,79490000000000000000,79.49
0xa2764e4ed4882ee52347bec1d9564066a32cc8e3,245880000000000000000,245.88
0xd09834c07c0d8cf1eb92b034be8993c65a110834,1180210000000000000000,1180.21
0x0c8ad033c7e6926042965eee0b428d4c766f8c8b,0,0.0
0xf9967492468dc1c44a1a452f7eca80e0a5e406f0,0,0.0
0xe8d1de0b1f2e8749d7c8dedd3a25bddf851ae234,0,0.0
0xd51717d797aa212c5e45439112d634162ff7630e,337120000000000000000,337.12
0x381884129733af66dc9090fa9dfc22c30588ff53,108070000000000000000,108.07
0x4c4ca18e32c3f95ee645be203ccd3df65ef4d3df,760000000000000000,0.76
0xa6a89eb48bc63ac54ac5b24486c1b15f8dc16ff0,3110000000000000000,3.11
0x4eb7716654b9140435ad0206dd44baca075f2a42,33420000000000000000,33.42
0xb3ab169905fe5ba4edd18a28c7e5f804dee918a9,2260000000000000000,2.26
0xfdb2ad2245c3632f75ce95f2d545e6a5b286bb49,2280000000000000000,2.28
0xb6b3f1164bbf1016205dd94a183c9eb000f4e344,0,0.0
0x8f13033499dc59cac1dc120342681ff0ea9370cf,0,0.0
0xa27be4084d7548d8019931877dd9bb75cc028696,218610000000000000000,218.61
0x79690442d1776765782fb024182f5b4d752200fb,0,0.0
0xe777d955c4ba211747cd9d7dfcebb98e9dd908aa,0,0.0
0x73c41a553351f63d3dc4897802641516a63c43a7,840000000000000000,0.84
0xe4554365477492213a66268653feae0c33fcf640,0,0.0
0xb81a2fbdb361003bdabe18e4bc985cf09895ad36,0,0.0
0x47b9ba596a4693133892387ddeaefb4b72005fe2,396660000000000000000,396.66
0x47c6495efb9367c6489a97cab625934bcfecf206,9920000000000000000,9.92
0x1c32c58554b50639796777ee29d84fb9b25dadc1,0,0.0
0x486edc9b805876ed67d685997c89f83e1b0650aa,71880000000000000000,71.88
0x249ce4f424861c2a7975c6591c65c35d95735d82,960000000000000000,0.96
0x348cad1e24c30ecc425f434141259494b98240b4,0,0.0
0x9f61b30f5607f71ad9e5288c8d9b648da9076eb4,4170710000000000000000,4170.71
0xd86110fd3b621d7bb05abfae8fbd5e92d62ec5b5,0,0.0
0x8ada2b69965b1f555afd4a286f6b68d6089e7ef9,5220000000000000000,5.22
0x7f076bdeb022bad011e1348a30584f4ec3fadd73,0,0.0
0x867534b457ae9b9718e040129946b03c1121af87,91430000000000000000,91.43
0xf1e67f5bf7e112a05525f564e78837b0760f5f24,12560000000000000000,12.56
0xcbb138a71db18ab8d9128576e93b07470f9c2638,19250000000000000000,19.25
0x642f3eb9650acd5500995a6cd32cc2979e338fd4,14360000000000000000,14.36
0x8a08cf3e489a607af800f0260c370f8280e1f9d1,0,0.0
0xc57e8ebd097e1d0c620b48ecc81a6ba07fe13f21,0,0.0
0x2b41adc0c46fce90e221808876580d8a0989a7b0,151240000000000000000,151.24
0xb57350fb962b7bd203c4051bd994bf13eb30f9f5,0,0.0
0x29e323eae3a4d830ea3f01c4816ef0b18ffa49f6,1940000000000000000,1.94
0x98a74a5f554971d7f6612be15ef4769a3e583e71,0,0.0
0x0e4f140d385cd7ab99301a32df6ea767023607fd,0,0.0
0x37d000df7de09b3ea85c03029db68d1b50ff2847,3030000000000000000,3.03
0x569a150996338a5212bc2ddee124b7f98763c7cf,7640000000000000000,7.64
0xc1cfd1a29dae2b6cede2b5b877657e7109507aa7,2820000000000000000,2.82
0xdc852253eee86126b45944554bd5fb01feaa0332,0,0.0
0x5cd7e50ccf7bb376ba432abda853d75156aa724f,0,0.0
0x8ebab0928fc4e8625fc24fd404fdaca603972e81,6560000000000000000,6.56
0xbef21a0be2058ad7ac634142c26a9ba8df0520eb,0,0.0
0x18420375bfe559a1d4494f796d6d1bdbbf7070dc,12270000000000000000,12.27
0x5c5d19faa967ba5d3a0fc919af27a462122ff8a1,0,0.0
0x6ea7f2d6df1ac0da1b80cd32a1d209b85c86dc91,222640000000000000000,222.64
0x3166d6428ba674e1a4687a00db46f968749f53eb,5260000000000000000,5.26
0xa2aa1d3aee1debaba0d35a9ebcd6e90d83ea6f0a,438560000000000000000,438.56
0xe964e7c850a7d4c491fabb00d0585f1141495e6b,6290630000000000000000,6290.63
0xa27da48ecd043bd2f3144e2d0846c36cabf20447,0,0.0
0x6777a38fc31341dc7dc4b95f128336ca1a7a1c80,0,0.0
0xb8dda31f8894b68ea5afa5d1c8b582d0d0595e3c,195500000000000000000,195.5
0x573cd2ed0e42ab76c11f39db3c749cd9dd37745b,28040000000000000000,28.04
0x802d5eb9932297775460ba2ba90d339938fff417,5487680000000000000000,5487.68
0x7e1a43dd8f234868baa806e44ebf1c97d46462b3,27760000000000000000,27.76
0xf6f4d7e17ac987f91104d23f6d8b0e46239c3418,2264440000000000000000,2264.44
0x06bc05b162bc4e280f6305b5da8550b42032622f,700000000000000000,0.7
0x70933e4e777c2c8e23b1fa4f0df6bcfbcc1a20ec,0,0.0
0xf287fbb4d1689cf001a218a262bd27ae117bb566,26160000000000000000,26.16
0x6c77a9aefc9f962373800bde695a4494db4685ae,784430000000000000000,784.43
0x0ebbfc8d21809fda013520670b51ba7dfd440fb7,884150000000000000000,884.15
0x9dff25b15b32608435b4b62422ab6f873bc4ec4d,0,0.0
0x2ed9a264d70e2ee295f13a04ba88573f3bf12e2c,0,0.0
0xd2294061e10604dd6b22583f3cbdedbc0b4c112e,918080000000000000000,918.08
0xcea110cf871ba2f88262aaba1026c371da930a51,2140000000000000000,2.14
0x5376f5373d4df9bddf93ab032c7c2ba0217950bc,5850000000000000000,5.85
0xdb5502b50b6069ffb6238889d4973098f7326201,323450000000000000000,323.45
0x6f1cce13cf45e430db4f9bad72eff2e1ff7de349,1280000000000000000,1.28
0xc470f81a13614b2c9737e9768e201b1374d416cd,0,0.0
0x3dbb851d111f5336781ac505b3401a47f6a71d9b,0,0.0
0xf9c47d137136d7f859333d38003d69917ea998ce,0,0.0
0x161a83f70000fa507c7ae707f6da6a444c486d60,1500000000000000000,1.5
0xcf8788e105603140553ae10ddea10699a4e55222,800000000000000000,0.8
0x500ec7bc6e1b22bcd0dc7a68649f2f55da794b18,1176360000000000000000,1176.36
0x1e4998ce4eb1f536afb682913bd699d4d2617048,1320000000000000000,1.32
0xd82ef39a6aebb4d3b0294ffd4daee9b89c28c655,1814420000000000000000,1814.42
0x1e2564befdff0c184e85b6e37db0952a747abed0,0,0.0
0xcf25075421854520ef4bc63ce15dc378b2faa301,0,0.0
0xdf8a648e598017b3f43112b07ca9a07b044fbae0,740000000000000000,0.74
0xb90c0e83f27d34fd838682da1fe7ea0c00bfa251,18300000000000000000,18.3
0x9a4a5f7d6bd9cb65631629ab90b829a4ec9777a1,2773370000000000000000,2773.37
0xc20221b95142a4166ce01dc1f658e67bff0eab77,0,0.0
0xbff42700f41ff0386da73e137d7c5a0103460f74,359890000000000000000,359.89
0xedee7770fc9e27bdbcb373ed24e5817b28ab0b8b,0,0.0
0xb88a53d98f40144bbeff6b7c77955c1ab86722d6,1496850000000000000000,1496.85
0x9aede3f5e88a7345d9b69f21d4329f619c76e02f,0,0.0
0xe2d168e9721e11f2302fed66f8bf9e3691d65ab0,0,0.0
0x8e0490dd2115a8527e1d4a1d977245fd56009114,5720000000000000000,5.72
0x6147aea777f72e5343ea1be54c3e8f5be193db6c,6690000000000000000,6.69
0x522db799c44da547d3823e22e5457195b564ae33,0,0.0
0xdca8975825ae1489fd2654fb67c51be6fd68794a,77290000000000000000,77.29
0x0e2966b2dec7a0f72f4502cd40e09ec6c27b1645,10890000000000000000,10.89
0xc46c3e9722628f28dacbd4036b4b9137edb7fc31,600000000000000000,0.6
0x61d5b88551f12521aaa72b4e300f3534b1de9f34,85730000000000000000,85.73
0xbf81fb11a7b0d3333a05e767a022669fac656c17,230270000000000000000,230.27
0x04ac263a4b7e1a77f03deddb92bc6e3a87559f11,26890000000000000000,26.89
0x9ead7008757634b6474185da1151791f06c9a3b3,0,0.0
0x774cd9902e841d9b9d47e9d108dcaddbe954aeaa,0,0.0
0x34c03cf026cd61d37f5f3d912d56a6d6cf4fe4cb,0,0.0
0x893414432fb4f2d06c8ba117275da13c0f0baf61,0,0.0
0x608407ff289fe2361cb1a79257bb3027d6b61c61,3150000000000000000,3.15
0x6e5250bec816672b82a1f5985992255faa3a12f6,648950000000000000000,648.95
0xce118d239b00b9106efd1f4f0334b6f045e2da61,0,0.0
0xd7a10bab114ccebd396e60e4436c3b0926e8d1d4,0,0.0
0x2aba4f5180f49f66cdeec5a3e6563bf916aba3ae,186480000000000000000,186.48
0x96f62ea68fe05f5428e7beeb53c7a41c016a2f54,0,0.0
0xa76f80039aacf51434d93c58bdb975409efd9d4a,0,0.0
0x9de86893337fb6750f847bb36cb7f095ade76dab,2700000000000000000,2.7
0xa38ae32ec704a17e42a6a4cc6f32e8dbadf958b4,0,0.0
0xa0c4b22e422bca200640e759cc5cd190402e90a8,0,0.0
0x282ecf0ed27e19fefcf0744e526d099e29d3d3d9,341120000000000000000,341.12
0xfc48031548dfacf689e56f9f70ed8a07baf706aa,720000000000000000,0.72
0x5bcd18db0b04ef0001b21f6a582645cdc1aa0cf0,0,0.0
0x9bce748115a453e19904e422ff178f21aa5dd8ab,60350000000000000000,60.35
0x7954c617287a2089eddd9ababdf6aea8c5a7bf96,127840000000000000000,127.84
0xc3e2a78606407aae17378e58da1c22712f17336e,0,0.0
0xdeaa95321f02134dad34c3007568c3799505c57d,18890000000000000000,18.89
0x4bebbc16403627fd16facd2d9be0ba21afad7fd8,888800000000000000000,888.8
0xa85ce272a52b91f3847dc3b93278527095b583c3,0,0.0
0xe0442122154d08615dc651d27e2ac121452fcd3c,33560000000000000000,33.56
0xd0b90269ae53e0020212560cc4f2591e1d869f37,0,0.0
0x221a53073c26219db5159d12c2ded044c4843954,21410000000000000000,21.41
0x9f4098aa254817657646504836404563d9735388,0,0.0
0x631a28a5e5e32c5bb9c337de96855787d9a057dc,0,0.0
0x2a2b5ee4240bd0d7cc6b42248576609196536e3e,0,0.0
0x76283a598518e423be00c9d7b27e564c1691feae,38110000000000000000,38.11
0x09e3fc7aa6eb4b810a83948ef4f93564a9ce4ff0,118310000000000000000,118.31
0x798ff1e6d7afd28c333ee6ebe03125d30ec6ef10,4460000000000000000,4.46
0x1b28dbe093271ee64ccaaddbe00e5f1ad2cc31e7,0,0.0
0x7e8e89b11a2f4bc51b10f982bc2e83a340a6c6b7,28560000000000000000,28.56
0x06c8fc0de615b68a2232a4d94f41ee74ec0a310d,31750000000000000000,31.75
0x607ef921e174f209fec3adb8ad956b0e6ecadf3d,33990000000000000000,33.99
0xfdbeeef9d4275c49542bc0378e6a2652c7934861,18470000000000000000,18.47
0x2dd4497b2f6d07e120358e94f3ddf53bc2926d21,0,0.0
0x05ebeb933bac6d1109fcd54bb58eda6f5139faff,11182930000000000000000,11182.93
0x505ffc0682940f8389e3aa05de672ca6d1727a69,0,0.0
0xb1c45148934145923cb3df00f11caa95c1fc8601,0,0.0
0x32cf8e7884b904e93961e046564bfd90dd7bc7e8,161060000000000000000,161.06
0xcec69b83e2ff2d4ae957f8ffc11b3c6af8d12ada,1470000000000000000,1.47
0xa5e97836e6fe8317111b6fab01796f6719744745,0,0.0
0xd161b7f9dc7b73144b8ba3ba43ae803af71163a0,193330000000000000000,193.33
0x00d0b178ee1dc3ada6ea4cc448fc5a4f44709b0e,3520000000000000000,3.52
0x3e2f18e12fa3de657ce80e603ebd120443d77523,20840000000000000000,20.84
0xcd5c717bb626d95d227f5c584ac77d151d3dd6af,0,0.0
0x8fe97d8bb0904142e807758e864704972ef45dca,0,0.0
0x9f10f0fc3ce545ace374718f985b48ebda4ac2c5,1860000000000000000,1.86
0x5d80e20bec64075164e371c2538cb72cb00dcdbf,3940000000000000000,3.94
0xea683a839f49e2dd094472fe6d076d8807ee03e8,0,0.0
0x089ffaece4c67d00366691b3cfeba7adba60a09d,209990000000000000000,209.99
0x2217ac877d9c57dd1202047eb3f5a9baf87b87a3,3960000000000000000,3.96
0x98172c93540013c3c97c5e6cbc8001ab61eb9959,11000000000000000000,11.0
0x836677dec1e3359f28ad829adede8900544591e1,170260000000000000000,170.26
0x988abed07467f932bee7e64273d6a16bb611b4da,34800000000000000000,34.8
0x6662304e3198c8d54530fbdf02a869fa84537639,46071840000000000000000,46071.84
0x34ad3b0fc3dd53092df1fda79d04ddf210fba1ba,0,0.0
0x2bb47fa372ef3cecce379c7b37c93e4b448f55c9,0,0.0
0xa9bb098c16ece41c804ad8f5e1629d8cc9fad908,3502760000000000000000,3502.76
0x123f1c8d9f49bba27083e3b1510bdb0a2cad4919,697970000000000000000,697.97
0x6e1ed055d446e9e85f04228db24772dd45d8e92a,0,0.0
0xb6ee138c1193b0e488d66218e70c1a07a2b59dbf,677790000000000000000,677.79
0x500b53b370c55bf8eac9ff5be73ae68a69378fbc,8360000000000000000,8.36
0x6f195a29d708cd13c9b6f43b48bd6e4d74ff0598,21620000000000000000,21.62
0xbb7643e6680d8880ebbbd76ef6bf126a8ef09e02,282660000000000000000,282.66
0x98a5ef097ebdb39aca3ab4a8bdf5ee7afb9580f6,3570000000000000000,3.57
0x08c4457f69be2290d887d6decb76d5c67cbd14f0,0,0.0
0xbae2133b5fe05f7eac2b677b7adf769f06c59a91,2600000000000000000,2.6
0xc63914b9b7b1125960d2682632fa7f73eaaab8d5,0,0.0
0xb0720ffb76edad4728fc7ee26e5e1065cd28a0a6,28200000000000000000,28.2
0xabe564504ecf79561adaddd5aa6f8fa259cf0f0e,0,0.0
0x340dc5cff35da03dfe3c1952eea7cfdc1939821c,12420000000000000000,12.42
0x7e8935b7d1a4377b260ec162dc01305aecd5ef0a,2606450000000000000000,2606.45
0xadb9d864bddde2f12f6494c6a4e07a6f0010f8ba,0,0.0
0x052c095aae27225b4ead6186ce5640c385787fda,0,0.0
0xa45ed6971f6e009740736acf0fcdc603983ba61a,0,0.0
0x16fcd6c04351881b9dc526bbf09be442e1c19e6c,720000000000000000,0.72
0x3c420c38b79dc17ede4aba4efcbb5ef9b3a8d997,22520000000000000000,22.52
0x37534394ef958ab98c7e165b6d42b29eb5019162,0,0.0
0x09fadbd76622b9e674166f06fad15e63b5aa76ef,21120000000000000000,21.12
0x3fe37c267cb5725a84708edf14eccde5e0e76cbf,640000000000000000,0.64
0x27816bee0b395f37f8f597db63d6f34cc776227a,6320000000000000000,6.32
0xdffcea2794188bc73ca0cfa851d7de506cce2682,5300000000000000000,5.3
0x2d5885bc0f80188991ff92086aefe8fd614300b1,0,0.0
0x20acc22e63883e4628d61605f9f550506e115992,12590000000000000000,12.59
0x28a5f5e89f23987e7696599d8d0967d4fec01e07,63510000000000000000,63.51
0x4e14171a451884c44edbe412b03a128d7e473e55,0,0.0
0xfe058721d128792c09324190e9d27ab817eacbf8,0,0.0
0x2e7255ca8d8904ae37c2a27c547b3b4740cb16e3,0,0.0
0x7ade575e6d4c82d4e091049d6cfa86a527e5fb57,0,0.0
0x54c2a45d4a21355f0c34847ac38ea36a11fa31ea,2418160000000000000000,2418.16
0x5afdd71ec312eda36663f72032f269bd9c950cb4,819780000000000000000,819.78
0xe407caae175cc87a28ef7cacc0fff3cbbfe82c4b,5240000000000000000,5.24
0x3f1f15eacc027115b78bc4a3e85e44f6022e3789,560000000000000000,0.56
0x480b1ab82651fa3b1cee01518afe833e96c90886,3390000000000000000,3.39
0xc6a707017b8e7a252b2eae13d8018840413f254c,640000000000000000,0.64
0x234d5b323dd7bc124f814a8ba28dd884785093cd,0,0.0
0x0a8184214747cb1afe02c365a09e8127ec73afce,240610000000000000000,240.61
0xac5b2d7ca08b3cf38ce29b5e0221f055d57bc99b,2160000000000000000,2.16
0x448a7a37b81223a119af8f59698068217cd5d904,339660000000000000000,339.66
0xdc7eae9d12cba2d324f5ed805c8319dcc78ffd63,59720000000000000000,59.72
0x003d55e6af4ce37196836404443b53202e981093,0,0.0
0x32caf5aa765079480910b96ba169a779894cd051,25780000000000000000,25.78
0xddba302bf70e78f9b81db6c89821cdb413cc921d,801250000000000000000,801.25
0x004846e5366ff2aa8b15a770a1634cbd9b392475,292130000000000000000,292.13
0x67fa1ef8a4528eb935180e8245b4a0a2412fde1a,0,0.0
0x0271f750d24119eca484cf8fdcc693dd8917acd0,0,0.0
0x072161e78201435f4443d58bdf7e72801399b838,5600000000000000000,5.6
0x839fe4eb9aaa9543f5274cfa6cd7c526183aed3c,0,0.0
0x006af895045a695060eb5d7da1a128babbbcb0ef,1780000000000000000,1.78
0x41f815c39de36a33d62ae4b93b5fd81d8b83ad2e,0,0.0
0x56b9764e6226c8fdb8148692c181d6c85fc77806,4468430000000000000000,4468.43
0xe44d943a6c72555a33ca13e167676402bc8d4c89,14410000000000000000,14.41
0x77f7f51eadb2ecabf2264c1bbd08c2a3329bab6d,0,0.0
0x98eb6a1138acb221a9f341168984fb1ce18c5874,0,0.0
0x09d17662f2279ec4418b83dab90ed45fc4cbca84,0,0.0
0xe55870ba3b39df8d4c96ec0b01b3116b185de2df,0,0.0
0x097c2ab19fa36aa4b0cbc2b1e0994cf9e1014430,11760000000000000000,11.76
0x3181d3b30aa1b08a762b3d528a1f923c99aff46f,1231820000000000000000,1231.82
0x5a0bde8e3c34f004cf4788c0112290e4f00a0099,0,0.0
0x9ae452e5bd703f0fe1afc79776137b38024d4f2e,2049610000000000000000,2049.61
0x12b56c089caf0fe4a8aad507c1a508e289cf09e4,60310000000000000000,60.31
0xed42428d3d306417ed3f97f56a60a3a3548c128c,1580000000000000000,1.58
0x70f28ab07afeb26e10ee76ab3a07c64bf089bf1b,516810000000000000000,516.81
0x6d0428d4b10e54c1540cd72654aeb35e1315a535,113590000000000000000,113.59
0x5e12d0efd222efd5df144a89d888ac5878621f5b,6390000000000000000,6.39
0xa9f88070f29cc7029cc6e681e80bc930285a9d0e,2177060000000000000000,2177.06
0xfdfc50e371ecfeb94d5eccf618357f4c447a99f0,481170000000000000000,481.17
0x045f833aca009120f12ad4bb8a3bf6bef7401ef5,0,0.0
0x28d865c9b8387f997ebba042780754257b8b2132,324380000000000000000,324.38
0x4985c073c2c30e2c50a06bc840e01b0ff97fee7e,669360000000000000000,669.36
0x0075bb0364a26c33d79b3dcc4ac6d9e30143fc5b,0,0.0
0xa939955fb992404f8b6d1dc2613dac762823a4a1,0,0.0
0x692a98f6318b4851f62b591e498ebdeba9b6f9bb,0,0.0
0x2982f0a02e9df2cc404e04e2a0bf1577d1a4ec32,0,0.0
0xa5e565c2a30d195a9c17d5fe54ffe064b73d237b,0,0.0
0x7c32057de2290406a09e7886ef64b460eb6cedee,44720000000000000000,44.72
0x372456e0360606dadb6c40f61f122bbc300abccc,22050000000000000000,22.05
0x6ac569f51969cac8a2f3954aa377624825742aed,0,0.0
0xba9262161c7837a52b126b6ffade1f1635dd9c31,3150000000000000000,3.15
0x9621222a5144ed3ee6bd4f406579efc4f1fc336e,1320000000000000000,1.32
0xf0bd803f95f8c6395e11610d59ae28e6fd2153d9,2019370000000000000000,2019.37
0xb4afacf58a26a9772a511b944062857bdff7e994,0,0.0
0xe7344cbbf8f7dd489592b4a14268b0d48ecff01b,15600000000000000000,15.6
0x317342f0a337c62afa6ffbc78292bafc9661f2e8,269960000000000000000,269.96
0xbeef110e5472f42bd58bfbfc900c386c29df8a02,0,0.0
0xec613ab9a2df9ca12ae0d690e95efcb075505ff9,4720000000000000000,4.72
0xf0ad7e5e49e66b9e4e9ba598525a0d6e0c8ec059,24380000000000000000,24.38
0x8b2afd25473d1fe5740397aa74ba8893fa380490,82890000000000000000,82.89
0x5a12eb160cd6c644d7b4b64f83e5759bb89aa9e1,0,0.0
0x3424cf6ee969977e416abcda44f178275b6659c5,0,0.0
0x22337e434445c6c7716aad41998ffd8c5c08d0d2,207310000000000000000,207.31
0xf04cda432371a6f5c88ac4d0604a0a3442917802,55270000000000000000,55.27
0xdac06b00f3c8e62adbcffcfa4499c4f83796467e,0,0.0
0xd8613bb4ce27a0e64f8d59286d00e8af40729ff4,0,0.0
0x3fcb63253dd0d3577a499c9228d0f4237a4fcc5f,187340000000000000000,187.34
0x10783fc60fcf8329f3720a46dc3f2fca299d2e3d,458680000000000000000,458.68
